Time (UTC),Open,High,Low,Close,Volume 
2003.12.05 11:16:00,1.20805,1.20821,1.2079,1.20812,262.6
2003.12.05 11:17:00,1.2081600000000001,1.20817,1.2079799999999998,1.2079799999999998,1048.3
2003.12.05 11:18:00,1.20822,1.2083,1.2078200000000001,1.2078200000000001,378.7
2003.12.05 11:19:00,1.20795,1.20825,1.20779,1.20791,635.9
2003.12.05 11:20:00,1.2079600000000001,1.20813,1.20777,1.20786,472.5
2003.12.05 11:21:00,1.20776,1.20804,1.2076799999999999,1.20791,257.5
2003.12.05 11:22:00,1.2079600000000001,1.20813,1.20785,1.2079799999999998,527.6
2003.12.05 11:23:00,1.208,1.2080600000000001,1.20769,1.20769,232.4
2003.12.05 11:24:00,1.20785,1.2079600000000001,1.2075,1.20753,482.8
2003.12.05 11:25:00,1.20744,1.20757,1.20744,1.20751,391.0
2003.12.05 11:26:00,1.2075,1.2075,1.20708,1.2072100000000001,350.0
2003.12.05 11:27:00,1.20728,1.20745,1.20715,1.20733,954.4
2003.12.05 11:28:00,1.20733,1.20741,1.2071,1.20725,662.3
2003.12.05 11:29:00,1.20725,1.20731,1.20697,1.20699,386.1
2003.12.05 11:30:00,1.20708,1.20737,1.20708,1.2073,488.9
2003.12.05 11:31:00,1.20738,1.20739,1.2070100000000001,1.2071,376.0
2003.12.05 11:32:00,1.2071399999999999,1.20729,1.20679,1.20695,727.5
2003.12.05 11:33:00,1.2067700000000001,1.20702,1.20674,1.20702,756.5
2003.12.05 11:34:00,1.20708,1.20715,1.20681,1.20684,331.4
2003.12.05 11:35:00,1.2068,1.20698,1.20674,1.20694,416.8
2003.12.05 11:36:00,1.2069,1.20695,1.20669,1.20678,491.3
2003.12.05 11:37:00,1.20706,1.20723,1.20696,1.20713,684.4
2003.12.05 11:38:00,1.20718,1.20719,1.20696,1.20696,482.3
2003.12.05 11:39:00,1.20694,1.20736,1.20694,1.20736,404.1
2003.12.05 11:40:00,1.20733,1.2074,1.20699,1.20717,432.7
2003.12.05 11:41:00,1.2072,1.20723,1.20704,1.20708,452.9
2003.12.05 11:42:00,1.2070299999999998,1.2073200000000002,1.20687,1.2072,370.0
2003.12.05 11:43:00,1.20718,1.2073200000000002,1.2070299999999998,1.2072,579.6
2003.12.05 11:44:00,1.2071100000000001,1.20733,1.20706,1.20728,473.5
2003.12.05 11:45:00,1.20712,1.20733,1.20692,1.2071,410.7
2003.12.05 11:46:00,1.20738,1.20739,1.20715,1.20726,422.2
2003.12.05 11:47:00,1.20727,1.20738,1.20707,1.20713,502.8
2003.12.05 11:48:00,1.2073200000000002,1.2075,1.2072,1.20725,613.2
2003.12.05 11:49:00,1.20749,1.2077,1.20705,1.20705,660.2
2003.12.05 11:50:00,1.20725,1.20746,1.20723,1.20746,577.4
2003.12.05 11:51:00,1.20725,1.20735,1.2071399999999999,1.20728,258.2
2003.12.05 11:52:00,1.20739,1.2076200000000001,1.20697,1.20702,845.7
2003.12.05 11:53:00,1.20695,1.20716,1.20671,1.20684,449.2
2003.12.05 11:54:00,1.20661,1.20687,1.20655,1.20662,758.0
2003.12.05 11:55:00,1.20675,1.2068299999999998,1.20656,1.20675,574.7
2003.12.05 11:56:00,1.20685,1.20705,1.20675,1.20685,425.9
2003.12.05 11:57:00,1.20692,1.20709,1.20672,1.20699,739.3
2003.12.05 11:58:00,1.20687,1.2071,1.20676,1.20687,655.1
2003.12.05 11:59:00,1.20707,1.2072399999999999,1.20689,1.20692,594.1
2003.12.05 12:00:00,1.207,1.20726,1.2069299999999998,1.20709,364.6
2003.12.05 12:01:00,1.20725,1.20731,1.2069299999999998,1.20705,778.2
2003.12.05 12:02:00,1.2071,1.20751,1.2071,1.20741,366.1
2003.12.05 12:03:00,1.20726,1.2075,1.20718,1.2072399999999999,702.1
2003.12.05 12:04:00,1.2073,1.20735,1.20715,1.2073200000000002,671.1
2003.12.05 12:05:00,1.20691,1.20729,1.20689,1.20704,560.5
2003.12.05 12:06:00,1.2068,1.20709,1.2067700000000001,1.20686,506.0
2003.12.05 12:07:00,1.20679,1.20696,1.20671,1.20687,450.5
2003.12.05 12:08:00,1.20707,1.20715,1.2067299999999999,1.20682,611.8
2003.12.05 12:09:00,1.20682,1.2072399999999999,1.20672,1.20712,564.3
2003.12.05 12:10:00,1.20719,1.20729,1.20682,1.20682,415.1
2003.12.05 12:11:00,1.20704,1.2071,1.20676,1.20684,484.8
2003.12.05 12:12:00,1.20692,1.2071100000000001,1.2067700000000001,1.20679,533.7
2003.12.05 12:13:00,1.20684,1.20709,1.2068,1.20706,634.1
2003.12.05 12:14:00,1.20705,1.20705,1.2066,1.2066,370.6
2003.12.05 12:15:00,1.20678,1.20712,1.20668,1.20675,505.7
2003.12.05 12:16:00,1.20705,1.2071399999999999,1.20687,1.20702,788.4
2003.12.05 12:17:00,1.20707,1.20729,1.20692,1.2070299999999998,719.8
2003.12.05 12:18:00,1.2071,1.20725,1.2069299999999998,1.2069299999999998,509.5
2003.12.05 12:19:00,1.2072200000000002,1.20733,1.20691,1.20691,446.0
2003.12.05 12:20:00,1.20713,1.2073200000000002,1.20679,1.2068,377.6
2003.12.05 12:21:00,1.20728,1.20728,1.20698,1.2071399999999999,321.4
2003.12.05 12:22:00,1.2072,1.20726,1.20696,1.20696,543.0
2003.12.05 12:23:00,1.207,1.2072100000000001,1.20699,1.20718,686.9
2003.12.05 12:24:00,1.20728,1.20745,1.20713,1.20717,578.1
2003.12.05 12:25:00,1.20741,1.2076200000000001,1.20731,1.20738,696.9
2003.12.05 12:26:00,1.20741,1.2076799999999999,1.2073399999999999,1.2074,1105.9
2003.12.05 12:27:00,1.2075200000000001,1.20755,1.2073,1.20741,533.7
2003.12.05 12:28:00,1.2072100000000001,1.20771,1.2072,1.20763,596.3
2003.12.05 12:29:00,1.2075,1.2077200000000001,1.20729,1.20745,482.2
2003.12.05 12:30:00,1.20777,1.20784,1.2074200000000002,1.20759,555.0
2003.12.05 12:31:00,1.2074,1.20765,1.20729,1.2074799999999999,500.7
2003.12.05 12:32:00,1.20719,1.20773,1.20719,1.20773,406.4
2003.12.05 12:33:00,1.20775,1.20789,1.20755,1.20757,623.8
2003.12.05 12:34:00,1.20769,1.20802,1.20764,1.2079,429.6
2003.12.05 12:35:00,1.20792,1.20797,1.20755,1.20764,1027.0
2003.12.05 12:36:00,1.2075799999999999,1.20777,1.20736,1.20755,584.0
2003.12.05 12:37:00,1.20767,1.20773,1.20733,1.20746,821.7
2003.12.05 12:38:00,1.20735,1.20754,1.2072200000000002,1.20739,523.4
2003.12.05 12:39:00,1.2074200000000002,1.20763,1.2073200000000002,1.20745,668.6
2003.12.05 12:40:00,1.2073200000000002,1.2076,1.20718,1.2074,352.1
2003.12.05 12:41:00,1.2075200000000001,1.20757,1.20708,1.20708,631.3
2003.12.05 12:42:00,1.2075,1.20751,1.20705,1.20709,468.7
2003.12.05 12:43:00,1.2072,1.2072200000000002,1.207,1.20704,350.4
2003.12.05 12:44:00,1.20684,1.20702,1.2068,1.20691,588.6
2003.12.05 12:45:00,1.20698,1.2072399999999999,1.20697,1.20698,639.3
2003.12.05 12:46:00,1.20685,1.20707,1.20674,1.20682,602.8
2003.12.05 12:47:00,1.2069299999999998,1.20699,1.20672,1.20672,376.9
2003.12.05 12:48:00,1.20679,1.20697,1.20659,1.2066,857.0
2003.12.05 12:49:00,1.20666,1.20691,1.2064700000000002,1.2067299999999999,478.5
2003.12.05 12:50:00,1.20668,1.20697,1.20652,1.20666,827.6
2003.12.05 12:51:00,1.2066700000000001,1.20696,1.20659,1.20689,413.9
2003.12.05 12:52:00,1.20686,1.20706,1.20662,1.20685,639.3
2003.12.05 12:53:00,1.20687,1.20695,1.20668,1.20691,290.4
2003.12.05 12:54:00,1.20687,1.2070100000000001,1.20669,1.20676,483.2
2003.12.05 12:55:00,1.20678,1.20689,1.20662,1.20672,566.2
2003.12.05 12:56:00,1.2067700000000001,1.20685,1.20658,1.2067299999999999,682.9
2003.12.05 12:57:00,1.207,1.20723,1.20674,1.2071100000000001,516.4
2003.12.05 12:58:00,1.20697,1.2073399999999999,1.20681,1.20698,900.5
2003.12.05 12:59:00,1.2070299999999998,1.20765,1.2070299999999998,1.20751,442.5
2003.12.05 13:00:00,1.20725,1.2074200000000002,1.20719,1.2072399999999999,385.6
2003.12.05 13:01:00,1.20741,1.20744,1.20705,1.20715,409.3
2003.12.05 13:02:00,1.2071100000000001,1.20749,1.2070299999999998,1.2072,517.1
2003.12.05 13:03:00,1.20735,1.20745,1.20718,1.20718,507.7
2003.12.05 13:04:00,1.2076,1.20763,1.20731,1.2073399999999999,431.3
2003.12.05 13:05:00,1.20738,1.20756,1.20731,1.20738,570.9
2003.12.05 13:06:00,1.2074,1.20751,1.20716,1.20744,499.1
2003.12.05 13:07:00,1.20725,1.20774,1.20725,1.20771,682.8
2003.12.05 13:08:00,1.20757,1.20789,1.2075,1.2076799999999999,573.3
2003.12.05 13:09:00,1.20771,1.20803,1.20766,1.20789,828.2
2003.12.05 13:10:00,1.2077799999999999,1.2081600000000001,1.20776,1.2079,232.7
2003.12.05 13:11:00,1.20814,1.2081899999999999,1.20795,1.20795,350.8
2003.12.05 13:12:00,1.20802,1.2082,1.2078799999999998,1.2078799999999998,405.1
2003.12.05 13:13:00,1.2081899999999999,1.20848,1.208,1.20846,560.5
2003.12.05 13:14:00,1.20844,1.20858,1.20817,1.2082700000000002,760.6
2003.12.05 13:15:00,1.20838,1.2085299999999999,1.2082,1.20831,811.2
2003.12.05 13:16:00,1.20855,1.2087700000000001,1.20836,1.20874,500.0
2003.12.05 13:17:00,1.20855,1.20891,1.20821,1.2082700000000002,384.2
2003.12.05 13:18:00,1.20822,1.2083899999999999,1.2078200000000001,1.20802,643.9
2003.12.05 13:19:00,1.2080799999999998,1.20849,1.2080799999999998,1.20849,240.1
2003.12.05 13:20:00,1.20882,1.20918,1.20849,1.2089,816.4
2003.12.05 13:21:00,1.2087700000000001,1.20916,1.2087700000000001,1.20885,597.3
2003.12.05 13:22:00,1.20875,1.20889,1.2086,1.20861,311.2
2003.12.05 13:23:00,1.2088700000000001,1.209,1.2087,1.20884,727.8
2003.12.05 13:24:00,1.20899,1.2091399999999999,1.2088,1.20888,621.5
2003.12.05 13:25:00,1.20885,1.20905,1.20881,1.20905,445.4
2003.12.05 13:26:00,1.20905,1.2093200000000002,1.20886,1.2093,703.2
2003.12.05 13:27:00,1.20937,1.20956,1.2090100000000001,1.2090100000000001,358.4
2003.12.05 13:28:00,1.20888,1.21335,1.20888,1.2132399999999999,793.5
2003.12.05 13:29:00,1.21322,1.2133399999999999,1.21245,1.21245,437.6
2003.12.05 13:30:00,1.21228,1.21234,1.21175,1.21204,324.1
2003.12.05 13:31:00,1.21249,1.21268,1.21192,1.21192,350.0
2003.12.05 13:32:00,1.21202,1.21218,1.2117200000000001,1.21183,778.7
2003.12.05 13:33:00,1.21177,1.21183,1.2111100000000001,1.21127,517.9
2003.12.05 13:34:00,1.2115200000000002,1.21166,1.2113399999999999,1.2115200000000002,685.7
2003.12.05 13:35:00,1.21153,1.21166,1.2111399999999999,1.21119,739.7
2003.12.05 13:36:00,1.21117,1.21123,1.21076,1.21092,485.3
2003.12.05 13:37:00,1.2109999999999999,1.21128,1.2106299999999999,1.21066,637.4
2003.12.05 13:38:00,1.21064,1.21088,1.2101,1.21013,440.0
2003.12.05 13:39:00,1.21044,1.21078,1.21024,1.21075,646.4
2003.12.05 13:40:00,1.21097,1.21108,1.21081,1.21097,666.5
2003.12.05 13:41:00,1.21094,1.21128,1.21071,1.21116,634.0
2003.12.05 13:42:00,1.2114,1.21143,1.21108,1.21115,405.4
2003.12.05 13:43:00,1.2114,1.21153,1.2111399999999999,1.2111399999999999,689.3
2003.12.05 13:44:00,1.21153,1.21222,1.21153,1.2121,248.0
2003.12.05 13:45:00,1.2127,1.2132399999999999,1.21259,1.2131299999999998,472.3
2003.12.05 13:46:00,1.21369,1.21379,1.21285,1.21295,475.5
2003.12.05 13:47:00,1.21299,1.21353,1.21299,1.21339,350.8
2003.12.05 13:48:00,1.21315,1.21326,1.21282,1.21326,303.0
2003.12.05 13:49:00,1.2131399999999999,1.21337,1.21228,1.21236,461.0
2003.12.05 13:50:00,1.21264,1.2129299999999998,1.2125299999999999,1.21286,456.7
2003.12.05 13:51:00,1.21285,1.2131,1.21264,1.21264,597.4
2003.12.05 13:52:00,1.2122600000000001,1.21286,1.21224,1.21286,626.5
2003.12.05 13:53:00,1.21246,1.21279,1.21228,1.21228,346.4
2003.12.05 13:54:00,1.2122,1.2130299999999998,1.21214,1.21286,711.9
2003.12.05 13:55:00,1.21279,1.2128700000000001,1.2119,1.2119,646.8
2003.12.05 13:56:00,1.21218,1.2122899999999999,1.21202,1.21202,591.1
2003.12.05 13:57:00,1.21223,1.21236,1.2118200000000001,1.21184,526.3
2003.12.05 13:58:00,1.2119,1.21211,1.2116799999999999,1.21173,539.1
2003.12.05 13:59:00,1.21248,1.2126700000000001,1.2121899999999999,1.21248,524.6
2003.12.05 14:00:00,1.21242,1.21249,1.21194,1.21202,526.7
2003.12.05 14:01:00,1.21192,1.21218,1.21153,1.21164,629.5
2003.12.05 14:02:00,1.21181,1.2122899999999999,1.21181,1.21209,846.6
2003.12.05 14:03:00,1.2120799999999998,1.2121600000000001,1.21106,1.21112,747.9
2003.12.05 14:04:00,1.21123,1.21176,1.2111399999999999,1.21164,314.1
2003.12.05 14:05:00,1.21185,1.21213,1.21154,1.21154,590.1
2003.12.05 14:06:00,1.21149,1.21209,1.21139,1.21204,698.1
2003.12.05 14:07:00,1.21185,1.21194,1.21154,1.21154,234.1
2003.12.05 14:08:00,1.21157,1.21192,1.21146,1.21183,669.8
2003.12.05 14:09:00,1.2114,1.2118200000000001,1.21131,1.21139,772.7
2003.12.05 14:10:00,1.21125,1.21146,1.2109,1.2110100000000001,835.9
2003.12.05 14:11:00,1.21118,1.21135,1.21095,1.21095,131.7
2003.12.05 14:12:00,1.2113200000000002,1.2114,1.21107,1.2112399999999999,340.2
2003.12.05 14:13:00,1.21085,1.2110100000000001,1.21056,1.2106,688.1
2003.12.05 14:14:00,1.20999,1.2102899999999999,1.2097799999999999,1.2098799999999998,658.5
2003.12.05 14:15:00,1.2102700000000002,1.2104,1.21007,1.2102600000000001,396.2
2003.12.05 14:16:00,1.2106700000000001,1.21092,1.2103700000000002,1.2105299999999999,505.9
2003.12.05 14:17:00,1.21076,1.21089,1.21014,1.2103,639.3
2003.12.05 14:18:00,1.21045,1.2113200000000002,1.21038,1.2111399999999999,641.0
2003.12.05 14:19:00,1.21126,1.21165,1.21126,1.21159,539.5
2003.12.05 14:20:00,1.21138,1.21145,1.2112,1.21127,511.3
2003.12.05 14:21:00,1.2114,1.21146,1.2107700000000001,1.2109,717.5
2003.12.05 14:22:00,1.21092,1.21097,1.21065,1.21065,461.5
2003.12.05 14:23:00,1.21084,1.21128,1.21082,1.21126,375.0
2003.12.05 14:24:00,1.2109999999999999,1.2111,1.2108299999999999,1.21088,356.1
2003.12.05 14:25:00,1.21068,1.2108,1.21011,1.21011,561.3
2003.12.05 14:26:00,1.21045,1.2105,1.21001,1.21004,552.4
2003.12.05 14:27:00,1.21043,1.2107299999999999,1.21024,1.2102899999999999,795.5
2003.12.05 14:28:00,1.2105700000000001,1.21075,1.2102899999999999,1.21062,498.9
2003.12.05 14:29:00,1.21075,1.21105,1.21062,1.2108,535.1
2003.12.05 14:30:00,1.2106,1.21135,1.21046,1.21128,735.4
2003.12.05 14:31:00,1.21116,1.21166,1.2111399999999999,1.2114200000000002,654.8
2003.12.05 14:32:00,1.21139,1.21171,1.21119,1.21136,648.8
2003.12.05 14:33:00,1.21133,1.2121600000000001,1.21126,1.21196,629.4
2003.12.05 14:34:00,1.21195,1.21224,1.21187,1.21203,606.1
2003.12.05 14:35:00,1.21187,1.212,1.2111399999999999,1.21126,848.8
2003.12.05 14:36:00,1.21135,1.21159,1.21133,1.21145,326.2
2003.12.05 14:37:00,1.2114200000000002,1.21147,1.21104,1.2111,455.0
2003.12.05 14:38:00,1.21104,1.21136,1.21097,1.21136,388.1
2003.12.05 14:39:00,1.21138,1.21151,1.2112399999999999,1.21139,422.2
2003.12.05 14:40:00,1.21159,1.21177,1.21138,1.2114200000000002,485.8
2003.12.05 14:41:00,1.21145,1.21167,1.2111100000000001,1.2111399999999999,248.9
2003.12.05 14:42:00,1.21128,1.2113399999999999,1.21092,1.21097,490.5
2003.12.05 14:43:00,1.21122,1.21137,1.2111100000000001,1.2113,474.1
2003.12.05 14:44:00,1.21147,1.21171,1.2113,1.21136,568.2
2003.12.05 14:45:00,1.21145,1.21146,1.21064,1.21064,285.0
2003.12.05 14:46:00,1.2104,1.21075,1.2103,1.21065,668.9
2003.12.05 14:47:00,1.21055,1.2109299999999998,1.2104700000000002,1.2109299999999998,520.5
2003.12.05 14:48:00,1.21075,1.21119,1.21065,1.21109,633.0
2003.12.05 14:49:00,1.2112,1.21143,1.21105,1.2111,843.3
2003.12.05 14:50:00,1.21094,1.21141,1.2109299999999998,1.21123,593.0
2003.12.05 14:51:00,1.2111399999999999,1.21122,1.2109299999999998,1.21109,403.2
2003.12.05 14:52:00,1.21102,1.21127,1.2108700000000001,1.21112,542.9
2003.12.05 14:53:00,1.21115,1.2112399999999999,1.21091,1.2110100000000001,382.8
2003.12.05 14:54:00,1.21105,1.21131,1.21095,1.21123,451.1
2003.12.05 14:55:00,1.2112,1.21169,1.21106,1.21147,650.1
2003.12.05 14:56:00,1.21138,1.2117799999999999,1.21126,1.21139,846.9
2003.12.05 14:57:00,1.2117200000000001,1.21186,1.2116200000000001,1.21174,388.9
2003.12.05 14:58:00,1.2117799999999999,1.21225,1.21143,1.21146,372.8
2003.12.05 14:59:00,1.21167,1.21194,1.2114200000000002,1.21191,679.5
2003.12.05 15:00:00,1.21214,1.21242,1.21183,1.21209,372.1
2003.12.05 15:01:00,1.2122700000000002,1.2122700000000002,1.21146,1.2117799999999999,438.9
2003.12.05 15:02:00,1.21195,1.21215,1.21184,1.21193,441.0
2003.12.05 15:03:00,1.21157,1.2121,1.21143,1.21155,823.8
2003.12.05 15:04:00,1.2115,1.2117799999999999,1.21135,1.21144,360.1
2003.12.05 15:05:00,1.21115,1.21146,1.21115,1.21129,528.4
2003.12.05 15:06:00,1.21123,1.21151,1.2111,1.21125,247.3
2003.12.05 15:07:00,1.2116,1.2122600000000001,1.21139,1.2122,621.4
2003.12.05 15:08:00,1.21215,1.2122899999999999,1.2116799999999999,1.21174,495.6
2003.12.05 15:09:00,1.21151,1.21213,1.21151,1.2119799999999998,426.8
2003.12.05 15:10:00,1.21175,1.2123,1.21169,1.21212,375.5
2003.12.05 15:11:00,1.21232,1.2127700000000001,1.21232,1.21254,340.1
2003.12.05 15:12:00,1.21279,1.2131100000000001,1.2126299999999999,1.2131100000000001,491.1
2003.12.05 15:13:00,1.2134,1.21355,1.21305,1.21315,584.9
2003.12.05 15:14:00,1.21294,1.2131100000000001,1.21269,1.21269,235.6
2003.12.05 15:15:00,1.2123899999999999,1.21316,1.21235,1.21316,761.9
2003.12.05 15:16:00,1.21289,1.21305,1.2124,1.2125700000000001,616.1
2003.12.05 15:17:00,1.21278,1.21298,1.21252,1.21258,462.8
2003.12.05 15:18:00,1.2128,1.21285,1.21221,1.21225,787.8
2003.12.05 15:19:00,1.21211,1.21242,1.2120600000000001,1.21218,449.7
2003.12.05 15:20:00,1.21222,1.21228,1.2115799999999999,1.21181,400.0
2003.12.05 15:21:00,1.21173,1.21211,1.2117,1.21199,229.6
2003.12.05 15:22:00,1.21187,1.2121,1.21173,1.21194,689.2
2003.12.05 15:23:00,1.21147,1.21173,1.2110299999999998,1.21107,602.2
2003.12.05 15:24:00,1.21105,1.21133,1.2109999999999999,1.21115,447.8
2003.12.05 15:25:00,1.2113,1.2113399999999999,1.21078,1.21079,516.3
2003.12.05 15:26:00,1.21095,1.21119,1.2107700000000001,1.21095,695.5
2003.12.05 15:27:00,1.21108,1.2113200000000002,1.21098,1.21128,580.4
2003.12.05 15:28:00,1.21126,1.2118799999999998,1.21118,1.21179,311.4
2003.12.05 15:29:00,1.2117200000000001,1.21225,1.21171,1.2119799999999998,973.6
2003.12.05 15:30:00,1.21177,1.21209,1.2116799999999999,1.21184,798.3
2003.12.05 15:31:00,1.21215,1.21225,1.21176,1.21211,608.1
2003.12.05 15:32:00,1.212,1.2131399999999999,1.212,1.2129299999999998,257.1
2003.12.05 15:33:00,1.21347,1.21348,1.21302,1.2131299999999998,664.3
2003.12.05 15:34:00,1.2128700000000001,1.21299,1.21223,1.21223,556.0
2003.12.05 15:35:00,1.2122700000000002,1.21238,1.21161,1.212,616.5
2003.12.05 15:36:00,1.21185,1.21213,1.21179,1.21179,605.3
2003.12.05 15:37:00,1.21205,1.2123899999999999,1.21189,1.2123899999999999,560.4
2003.12.05 15:38:00,1.21275,1.2131,1.21261,1.21297,538.8
2003.12.05 15:39:00,1.2130100000000001,1.21405,1.21282,1.21396,617.4
2003.12.05 15:40:00,1.21353,1.21363,1.21304,1.21307,379.5
2003.12.05 15:41:00,1.2124700000000002,1.21258,1.2116799999999999,1.21201,706.9
2003.12.05 15:42:00,1.2122,1.21248,1.21189,1.21195,622.4
2003.12.05 15:43:00,1.21222,1.21243,1.21205,1.2122899999999999,446.9
2003.12.05 15:44:00,1.21278,1.21305,1.21265,1.2127700000000001,604.3
2003.12.05 15:45:00,1.21272,1.2129299999999998,1.2125299999999999,1.2125299999999999,615.8
2003.12.05 15:46:00,1.21271,1.213,1.21269,1.213,466.6
2003.12.05 15:47:00,1.21275,1.21282,1.21233,1.21233,521.6
2003.12.05 15:48:00,1.2123899999999999,1.21248,1.21217,1.21217,399.7
2003.12.05 15:49:00,1.2124,1.2126700000000001,1.2123,1.21256,247.7
2003.12.05 15:50:00,1.21262,1.2128299999999999,1.2125299999999999,1.21282,612.8
2003.12.05 15:51:00,1.21297,1.2132100000000001,1.21279,1.21318,448.0
2003.12.05 15:52:00,1.2136,1.21407,1.21337,1.21365,417.7
2003.12.05 15:53:00,1.21337,1.21379,1.21306,1.21306,575.3
2003.12.05 15:54:00,1.21279,1.2132,1.21264,1.21295,655.9
2003.12.05 15:55:00,1.21339,1.21392,1.21331,1.21386,252.1
2003.12.05 15:56:00,1.2135200000000002,1.21435,1.2135200000000002,1.2141899999999999,442.8
2003.12.05 15:57:00,1.21367,1.21423,1.2135799999999999,1.21423,596.6
2003.12.05 15:58:00,1.21412,1.21414,1.21391,1.21391,463.1
2003.12.05 15:59:00,1.2139,1.21407,1.21374,1.2140600000000001,543.4
2003.12.05 16:00:00,1.21387,1.21423,1.21375,1.2141,718.8
2003.12.05 16:01:00,1.21375,1.21413,1.2135200000000002,1.21376,8055.0
2003.12.05 16:02:00,1.21376,1.21454,1.21364,1.21394,10097.3
2003.12.05 16:03:00,1.21421,1.21444,1.21364,1.21415,10968.8
2003.12.05 16:04:00,1.2142,1.21515,1.21411,1.21484,6146.2
2003.12.05 16:05:00,1.2148299999999999,1.2157,1.21454,1.21543,7420.4
2003.12.05 16:06:00,1.21581,1.21614,1.21535,1.21564,7701.2
2003.12.05 16:07:00,1.21563,1.21586,1.21519,1.21543,10641.4
2003.12.05 16:08:00,1.21547,1.21579,1.21526,1.21553,10604.7
2003.12.05 16:09:00,1.21545,1.21607,1.2153,1.21546,7028.9
2003.12.05 16:10:00,1.2153200000000002,1.21551,1.2142,1.21443,6656.9
2003.12.05 16:11:00,1.21432,1.21494,1.21428,1.21452,5964.4
2003.12.05 16:12:00,1.21456,1.21484,1.21433,1.21462,4565.8
2003.12.05 16:13:00,1.21504,1.2154399999999999,1.21478,1.21494,4767.9
2003.12.05 16:14:00,1.2153200000000002,1.21571,1.2153200000000002,1.2155200000000002,4741.3
2003.12.05 16:15:00,1.21549,1.2163700000000002,1.21549,1.21583,5022.1
2003.12.05 16:16:00,1.21624,1.2167299999999999,1.21597,1.21632,6525.2
2003.12.05 16:17:00,1.21621,1.21634,1.21585,1.21589,3232.9
2003.12.05 16:18:00,1.2159200000000001,1.21605,1.2154399999999999,1.21551,5190.3
2003.12.05 16:19:00,1.21555,1.21555,1.2151100000000001,1.21516,5424.5
2003.12.05 16:20:00,1.21536,1.21566,1.2151299999999998,1.21543,6184.2
2003.12.05 16:21:00,1.21545,1.21569,1.21518,1.21518,3394.1
2003.12.05 16:22:00,1.21537,1.2157799999999999,1.2153399999999999,1.21555,4926.2
2003.12.05 16:23:00,1.21569,1.21596,1.2155799999999999,1.21591,7972.4
2003.12.05 16:24:00,1.2159,1.21628,1.21545,1.21545,7394.7
2003.12.05 16:25:00,1.21548,1.2157200000000001,1.21518,1.2152,6653.0
2003.12.05 16:26:00,1.21505,1.21538,1.21461,1.21502,6197.2
2003.12.05 16:27:00,1.2152,1.21537,1.2148299999999999,1.2148299999999999,4249.9
2003.12.05 16:28:00,1.2146700000000001,1.21515,1.21445,1.21472,3435.3
2003.12.05 16:29:00,1.21475,1.215,1.21442,1.215,5436.5
2003.12.05 16:30:00,1.21494,1.2152399999999999,1.2147700000000001,1.2148,4584.8
2003.12.05 16:31:00,1.21485,1.2153,1.21485,1.21517,4223.2
2003.12.05 16:32:00,1.21507,1.21541,1.2148,1.21533,2558.7
2003.12.05 16:33:00,1.21494,1.21526,1.2144,1.21441,6304.1
2003.12.05 16:34:00,1.21452,1.21479,1.2142,1.21454,5476.9
2003.12.05 16:35:00,1.21472,1.2151,1.21472,1.21481,4538.1
2003.12.05 16:36:00,1.21482,1.21498,1.2147,1.21475,3633.0
2003.12.05 16:37:00,1.21479,1.21529,1.21479,1.2151299999999998,4210.8
2003.12.05 16:38:00,1.2151,1.21548,1.21509,1.21543,2176.6
2003.12.05 16:39:00,1.21512,1.21555,1.2150100000000001,1.21522,3050.0
2003.12.05 16:40:00,1.2153,1.21564,1.21515,1.21537,3912.4
2003.12.05 16:41:00,1.21548,1.21574,1.2153200000000002,1.21539,3214.5
2003.12.05 16:42:00,1.21556,1.2161,1.21545,1.21589,5134.8
2003.12.05 16:43:00,1.2160600000000001,1.21627,1.21591,1.21599,2701.4
2003.12.05 16:44:00,1.21566,1.21589,1.2151399999999999,1.2152,3758.7
2003.12.05 16:45:00,1.2150100000000001,1.21543,1.21479,1.2148299999999999,1346.1
2003.12.05 16:46:00,1.21469,1.21492,1.2144,1.21491,1042.2
2003.12.05 16:47:00,1.21476,1.21508,1.21461,1.2147,2658.9
2003.12.05 16:48:00,1.21495,1.21527,1.21469,1.2151,3119.6
2003.12.05 16:49:00,1.21515,1.21538,1.2149,1.21494,2787.1
2003.12.05 16:50:00,1.2150100000000001,1.2152399999999999,1.21488,1.21505,1435.6
2003.12.05 16:51:00,1.2151299999999998,1.21517,1.21468,1.21468,5654.5
2003.12.05 16:52:00,1.21482,1.2152399999999999,1.2148,1.2150299999999998,3361.8
2003.12.05 16:53:00,1.21512,1.21535,1.2148700000000001,1.2152100000000001,4544.2
2003.12.05 16:54:00,1.2152,1.21546,1.21499,1.21536,2324.0
2003.12.05 16:55:00,1.21518,1.2157,1.2151299999999998,1.2154200000000002,5173.2
2003.12.05 16:56:00,1.2154,1.21577,1.2152,1.21536,3928.3
2003.12.05 16:57:00,1.2152399999999999,1.21569,1.21523,1.21545,2089.0
2003.12.05 16:58:00,1.2153399999999999,1.21566,1.21519,1.21548,3173.4
2003.12.05 16:59:00,1.21541,1.2156200000000001,1.21502,1.2154,3470.3
2003.12.05 17:00:00,1.21543,1.21577,1.21523,1.21535,3447.6
2003.12.05 17:01:00,1.2155799999999999,1.2156799999999999,1.2151399999999999,1.21517,1975.3
2003.12.05 17:02:00,1.21506,1.2154200000000002,1.21494,1.2152399999999999,1870.1
